ID,first_year,last_year
SWE00139398,1945,1999
SWE00139404,1966,1978
SWE00139414,1957,1982
SWE00139430,1882,2014
SWE00139436,1978,2024
SWE00139452,1977,2024
SWE00139458,1963,2024
SWE00139462,1952,2024
SWE00139468,1963,2014
SWE00139490,1956,1991
SWE00139498,1960,2024
SWE00139504,1974,1995
SWE00139520,1951,2024
SWE00139522,1966,2024
SWE00139524,1961,2014
SWE00139526,1961,2014
SWE00139550,1968,1995
SWE00139572,1964,2009
SWE00139582,1972,2024
SWE00139584,1968,2014
SWE00139588,1961,2011
SWE00139590,1945,2012
SWE00139602,1995,2024
SWE00139604,1951,2014
SWE00139612,1977,2012
SWE00139614,1969,2011
SWE00139626,1945,1973
SWE00139628,1945,1967
SWE00139634,1952,1994
SWE00139652,1977,2017
SWE00139654,1964,2014
SWE00139660,1973,2024
SWE00139674,1962,2022
SWE00139676,1952,2024
SWE00139680,1966,2014
SWE00139684,1966,2024
SWE00139688,1954,1975
SWE00139690,1958,2014
SWE00139694,1882,2014
SWE00139696,1969,2016
SWE00139718,1951,1967
SWE00139720,1882,2012
SWE00139728,1976,1996
SWE00139732,1981,2024
SWE00139744,1995,2024
SWE00139746,1945,1969
SWE00139752,1961,1995
SWE00139764,1957,2024
SWE00139774,1951,2024
SWE00139776,1967,2013
SWE00139790,1945,2011
SWE00139796,1961,1981
SWE00139800,1945,2011
SWE00139802,1962,2024
SWE00139814,1995,2024
SWE00139822,1970,2024
SWE00139824,1978,2024
SWE00139828,1945,2014
SWE00139832,1962,2014
SWE00139834,1945,1964
SWE00139840,1977,2014
SWE00139842,1930,2024
SWE00139852,1951,1995
SWE00139858,1961,2014
SWE00139868,1961,2024
SWE00139870,1962,1976
SWE00139884,1951,2014
SWE00139886,1969,2024
SWE00139888,1996,2024
SWE00139890,1956,1987
SWE00139900,1955,1995
SWE00139908,1945,1987
SWE00139928,1960,1998
SWE00139934,1961,1988
SWE00139936,1945,1985
SWE00139940,1951,1991
SWE00139942,1961,2013
SWE00139950,1962,2024
SWE00139956,1996,2024
SWE00139962,1956,2024
SWE00139968,1965,2024
SWE00139970,1956,2024
SWE00139974,1945,2017
SWE00139976,1963,1986
SWE00139992,1918,2014
SWE00140002,1918,2014
SWE00140006,1961,2014
SWE00140016,1962,2011
SWE00140022,1882,2014
SWE00140028,1971,2024
SWE00140032,1945,1986
SWE00140034,1964,1983
SWE00140052,1955,1979
SWE00140062,1970,2024
SWE00140070,1994,2024
SWE00140074,1951,1995
SWE00140100,1951,1987
SWE00140110,1954,2018
SWE00140114,1945,1984
SWE00140118,1989,2024
SWE00140120,1970,2014
SWE00140130,1995,2024
SWE00140134,1963,2024
SWE00140148,1953,2014
SWE00140160,1980,1995
SWE00140162,1995,2024
SWE00140166,1966,2006
SWE00140174,1962,2024
SWE00140178,2005,2024
SWE00140180,1956,2014
SWE00140186,1796,2014
SWE00140190,1995,2024
SWE00140200,1979,1995
SWE00140204,1964,1979
SWE00140208,1951,1976
SWE00140220,1945,1985
SWE00140224,1981,1996
SWE00140228,1980,2024
SWE00140230,1964,2024
SWE00140240,1951,1980
SWE00140248,1966,2024
SWE00140250,1951,2014
SWE00140252,1969,2024
SWE00140256,1949,2014
SWE00140260,1961,2024
SWE00140262,1951,2024
SWE00140264,1961,2024
SWE00140272,1996,2024
SWE00140286,1951,2011
SWE00140288,1957,1997
SWE00140306,1956,2004
SWE00140330,1970,2008
SWE00140332,1982,1995
SWE00140334,1959,1975
SWE00140348,1969,2013
SWE00140350,2008,2024
SWE00140352,1961,2024
SWE00140354,1953,1975
SWE00140356,1996,2024
SWE00140358,1995,2024
SWE00140360,1962,2014
SWE00140366,1970,2024
SWE00140374,1945,2017
SWE00140390,1967,2024
SWE00140394,1956,1979
SWE00140396,1960,2004
SWE00140418,1973,2016
SWE00140420,1969,1983
SWE00140428,1975,2024
SWE00140434,1946,2014
SWE00140442,2008,2024
SWE00140450,1988,2014
SWE00140452,1978,2000
SWE00140458,1945,1995
SWE00140462,1930,1999
SWE00140470,1996,2024
SWE00140474,1945,2024
SWE00140480,1961,2005
SWE00140482,1951,2011
SWE00140484,1961,2005
SWE00140492,1882,2024
SWE00140494,1967,2024
SWE00140500,1944,1984
SWE00140502,1961,2024
SWE00140504,1983,2000
SWE00140508,1996,2024
SWE00140540,1954,1995
SWE00140550,1949,2022
SWE00140552,1978,2000
SWE00140554,1951,2024
SWE00140558,1995,2024
SWE00140560,1930,2023
SWE00140562,1945,2024
SWE00140568,1930,2014
SWE00140580,1969,2024
SWE00140582,1969,2015
SWE00140588,1966,2014
SWE00140592,1945,2011
SWE00140594,1917,2014
SWE00140606,1961,1977
SWE00140618,1962,2024
SWE00140620,1977,1995
SWE00140622,1969,2024
SWE00140630,1951,1969
SWE00140634,1965,2024
SWE00140636,1945,1981
SWE00140638,1954,1991
SWE00140650,1964,2011
SWE00140656,1971,2000
SWE00140664,1991,2024
SWE00140670,1945,2024
SWE00140676,1951,1970
SWE00140692,1975,2024
SWE00140694,1962,2014
SWE00140698,1995,2024
SWE00140712,1955,2024
SWE00140714,1945,2024
SWE00140718,1970,2000
SWE00140720,1945,2013
SWE00140732,1948,1982
SWE00140744,1961,2011
SWE00140746,1882,2018
SWE00140750,1995,2024
SWE00140760,1945,2024
SWE00140764,2002,2022
SWE00140772,1945,2024
SWE00140774,1962,2014
SWE00140786,1996,2024
SWE00140796,1966,1995
SWE00140800,1961,2024
SWE00140818,1961,1985
SWE00140824,1978,2004
SWE00140828,1894,2024
SWE00140832,1957,1981
SWE00140836,1944,2022
SWE00140838,1979,2024
SWE00140844,1995,2024
SWE00140852,1969,2003
SWE00140856,1996,2024
SWE00140874,1980,2024
SWE00140876,1979,2014
SWE00140884,1953,1986
SWE00140886,1945,2024
SWE00140888,1981,2024
SWE00140892,1996,2024
SWE00140898,1961,2024
SWE00140904,1957,2024
SWE00140906,1961,2014
SWE00140910,1965,2024
SWE00140912,1994,2024
SWE00140914,1995,2024
SWE00140916,1959,2014
SWE00140922,1958,1983
SWE00140926,1996,2024
SWE00140938,1971,1995
SWE00140940,1961,1971
SWE00140944,1955,2024
SWE00140954,1904,2014
SWE00140958,1961,2024
SWE00140960,1961,2024
SWM00002080,1830,2014
SWM00002468,1975,2024
SWM00002485,1756,2024
SWM00002584,1924,2014
SWM00002589,1961,2024
SWN00084900,1923,1968
SWXLT509157,1881,1999
SWXLT762581,1823,1849
SXM00088900,2003,2024
SXM00088903,1905,2024
SY000040001,1952,2024
SY000040022,1952,2023
SY000040061,1928,2015
SYE00147760,1952,2024
SYM00040030,1956,2023
SYM00040045,1932,2012
SYM00040080,1951,2024
SYXLT054579,1987,2012
SYXLT759122,1965,1986
SYXLT911799,1935,1953
SZ000001940,1755,2024
SZ000002220,1864,2024
SZ000003700,1830,2024
SZ000006717,1818,2024
SZ000008390,1753,2014
SZ000008440,1760,2024
SZ000009480,1864,2024
SZE00001431,1958,2000
SZE00001432,1958,2013
SZE00001433,1960,2000
SZE00001434,1864,2010
SZE00001435,1958,2000
SZE00001436,1958,2000
SZE00001437,1958,2000
SZE00001438,1935,2014
SZE00001641,1864,2014
SZE00001642,1966,2009
SZE00001643,1938,2014
SZE00001644,1826,2014
SZE00001645,1879,2014
SZE00001647,1866,2014
SZE00001648,1864,2014
SZE00001650,1966,2014
SZE00001651,1964,2014
SZE00001652,1900,2014
SZE00001655,1931,2014
SZE00001656,1864,2014
SZE00001657,1901,2014
SZE00001659,1968,2014
SZE00001660,1864,2010
SZE00001663,1931,2014
SZE00002181,1955,2014
SZE00004730,1953,1991
SZE00105086,1864,2024
SZE00116090,1954,2024
SZM00006616,1981,2013
SZM00006643,1978,2013
SZM00006753,1979,2013
SZM00006794,1978,2013
SZM00006796,2012,2024
SZXLT620992,1864,1960
SZXLT772084,1777,2010
SZXLT816421,1933,2010
SZXLT922466,1864,2010
SZXLT944105,1864,2010
TDM00078962,1971,2016
TDM00078970,1946,2024
TDXLT134488,1862,1938
TEM00061976,1954,2024
TH000048300,1954,2024
TH000048303,1938,2024
TH000048325,1940,2024
TH000048327,1936,2024
TH000048328,1949,2024
TH000048330,1952,2024
TH000048331,1949,2013
TH000048351,1939,2024
TH000048353,1954,2024
TH000048354,1951,2013
TH000048356,1949,2024
TH000048357,1953,2024
TH000048375,1936,2024
TH000048376,1954,2024
TH000048378,1936,2024
TH000048379,1951,2024
TH000048381,1949,2024
TH000048383,1953,2024
TH000048400,1939,2024
TH000048405,1949,2024
TH000048407,1951,2024
TH000048425,1952,2024
TH000048426,1949,2024
TH000048430,1949,2024
TH000048431,1949,2024
TH000048432,1951,2024
TH000048450,1952,2024
TH000048455,1931,2024
TH000048456,1937,2024
TH000048459,1951,2024
TH000048462,1951,2024
TH000048475,1940,2024
TH000048477,1937,2024
TH000048480,1937,2024
TH000048500,1938,2024
TH000048501,1952,2024
TH000048517,1940,2024
TH000048550,1968,2024
TH000048551,1951,2024
TH000048552,1951,2024
TH000048564,1938,2024
TH000048565,1952,2024
TH000048567,1951,2024
TH000048568,1943,2024
TH000048569,1973,2024
THM00048310,1981,2013
THM00048315,1970,2013
THM00048329,1949,1996
THM00048374,1970,1996
THM00048377,1960,2013
THM00048380,1981,2013
THM00048403,1957,2013
THM00048413,1970,2013
THM00048416,1970,2013
THM00048418,1970,2013
THM00048434,1981,1990
THM00048436,1981,1990
THM00048439,1981,1990
THM00048453,2008,2024
THM00048460,1959,2013
THM00048461,1981,2013
THM00048465,1951,2013
THM00048478,1981,2013
THM00048561,1981,2013
THM00048566,1981,2013
THM00048570,1978,1996
THM00048580,1964,2013
THM00048583,1955,1996
THW00041017,1949,2014
THW00041018,1936,2024
THXLT196737,1902,1952
THXLT457621,1970,1996
THXLT551773,1901,1954
THXLT587263,1901,1954
THXLT664290,1901,1954
THXLT697087,1840,1996
THXLT704398,1901,1940
THXLT790534,1901,1953
TI000038599,1881,2024
TI000038705,1931,2024
TI000038713,1930,2024
TI000038715,1934,2024
TI000038716,1932,1994
TI000038718,1930,1997
TI000038719,1940,2024
TI000038725,1933,2024
TI000038734,1928,2024
TI000038744,1976,2024
TI000038836,1926,2024
TI000038838,1951,1990
TI000038842,1948,1990
TI000038845,1948,2024
TI000038846,1951,1994
TI000038847,1931,2024
TI000038851,1975,2024
TI000038853,1951,1990
TI000038867,1955,1990
TI000038869,1939,2024
TI000038878,1894,2024
TI000038933,1929,2024
TI000038937,1935,1990
TI000038943,1930,1992
TI000038944,1969,2024
TI000038947,1947,2024
TI000038951,1951,1990
TI000038954,1898,2024
TI000038957,1951,1990
TIXLT002617,1935,1999
TIXLT088885,1967,1998
TIXLT092770,1963,1990
TIXLT141091,1934,1988
TIXLT145805,1962,1990
TIXLT162186,1935,1994
TIXLT202572,1959,1990
TIXLT249428,1946,1990
TIXLT405585,1932,1994
TIXLT492063,1951,1990
TIXLT505786,1933,1990
TIXLT513848,1935,1995
TIXLT660251,1934,1990
TIXLT670736,1951,1990
TIXLT716054,1933,1997
TIXLT759111,1947,1989
TIXLT911867,1961,2015
TL000091724,1948,2010
TLXLT666305,1928,1990
TN000091780,1950,1994
TNM00091792,1980,2013
TNXLT557742,1950,1992
TNXLT712774,1935,1993
TO000005352,1945,2013
TO000005361,1945,2024
TO000005376,1947,2024
TO000005380,1954,2024
TO000005387,1945,2013
TOM00065351,1980,2024
TOM00065352,1950,2024
TOM00065355,1980,2024
TOM00065357,1978,2024
TOM00065387,1973,2024
TOXLT730126,1910,1959
TPM00061934,1961,1980
TPXLT533006,1874,1991
TS000060725,1943,2024
TS000060765,1887,2024
TSE00002164,1975,2014
TSE00002167,1971,2013
TSE00002176,1967,2014
TSE00147767,1899,1938
TSE00147768,1920,2014
TSE00147769,1886,1938
TSE00147770,1925,2015
TSE00147773,1900,2024
TSE00147775,1886,2014
TSE00147776,1897,2014
TSE00147778,1898,2014
TSM00060715,1887,2024
TSM00060738,1977,2011
TSM00060745,1964,2024
TSXLT622953,1888,1981
TSXLT694319,1890,1981
TTXLT164830,1917,1990
TTXLT209328,1951,1960
TTXLT646231,1951,1960
TU000017040,1927,2024
TU000017062,1839,2013
TU000017074,1930,2024
TU000017090,1901,2024
TU000017170,1938,2024
TU000017240,1929,2024
TU000017375,1960,2024
TUE00002240,1961,2014
TUE00002243,1961,2013
TUE00002246,1961,2014
TUE00002250,1961,2014
TUE00002252,1951,2014
TUE00002253,1949,2006
TUE00002258,1961,2014
TUM00017022,1957,2024
TUM00017026,1957,2024
TUM00017030,1819,2024
TUM00017034,1931,2024
TUM00017045,1961,2024
TUM00017050,1929,2024
TUM00017056,1961,2024
TUM00017064,2002,2024
TUM00017067,1975,2013
TUM00017069,1961,2024
TUM00017070,1931,2024
TUM00017080,1951,2024
TUM00017084,1931,2024
TUM00017086,1961,2024
TUM00017088,1965,2024
TUM00017090,1930,2013
TUM00017092,1935,2024
TUM00017096,1929,2024
TUM00017098,1961,2024
TUM00017099,1961,2024
TUM00017112,1931,2024
TUM00017116,1949,2024
TUM00017130,1926,2024
TUM00017140,1961,2024
TUM00017150,1950,2024
TUM00017155,1931,2024
TUM00017160,1931,2024
TUM00017188,1961,2024
TUM00017190,1931,2024
TUM00017193,1961,2024
TUM00017199,1996,2024
TUM00017202,1951,2024
TUM00017203,1961,2024
TUM00017204,1964,2024
TUM00017210,1951,2024
TUM00017219,1988,2013
TUM00017220,1843,2024
TUM00017234,1961,2024
TUM00017237,1961,2024
TUM00017244,1949,2024
TUM00017250,1961,2024
TUM00017255,1963,2024
TUM00017260,1973,2024
TUM00017265,1962,2024
TUM00017270,1951,2024
TUM00017280,1929,2024
TUM00017282,1964,2024
TUM00017285,1961,2024
TUM00017292,1935,2024
TUM00017300,1930,2024
TUM00017340,1961,2024
TUM00017351,1996,2015
TUM00017370,1961,2024
TUW00033308,1929,2013
TUXLT001131,1961,1972
TUXLT014041,1964,1990
TUXLT018677,1961,1990
TUXLT025859,1963,1990
TUXLT026444,1931,1990
TUXLT027182,1963,1990
TUXLT034699,1961,1990
TUXLT037031,1963,1990
TUXLT038325,1968,1990
TUXLT047940,1966,1990
TUXLT048157,1961,1978
TUXLT052055,1965,1990
TUXLT054942,1965,1986
TUXLT060121,1951,2015
TUXLT068035,1975,1990
TUXLT070964,1961,2013
TUXLT086804,1964,1990
TUXLT095491,1964,1990
TUXLT096283,1868,1948
TUXLT104490,1961,1990
TUXLT107893,1964,1990
TUXLT108201,1965,1990
TUXLT108767,1961,2013
TUXLT113319,1965,1990
TUXLT118930,1963,1990
TUXLT119160,1962,1984
TUXLT121449,1963,1990
TUXLT122881,1964,1990
TUXLT131767,1961,1990
TUXLT144425,1964,1990
TUXLT148695,1965,1990
TUXLT157315,1931,2014
TUXLT158480,1963,1990
TUXLT168459,1961,1990
TUXLT170138,1965,1990
TUXLT175649,1966,1990
TUXLT180653,1968,1990
TUXLT192630,1961,1990
TUXLT195653,1961,1990
TUXLT200799,1964,1990
TUXLT201093,1968,1990
TUXLT207863,1961,1990
TUXLT210361,1961,1990
TUXLT212517,1963,1990
TUXLT213734,1976,1990
TUXLT221569,1961,1990
TUXLT222816,1964,1990
TUXLT224029,1962,1985
TUXLT227579,1961,1990
TUXLT231672,1968,1990
TUXLT245567,1963,1990
TUXLT247370,1931,1990
TUXLT249094,1963,1990
TUXLT252824,1963,1990
TUXLT253306,1963,1990
TUXLT253605,1965,1984
TUXLT265256,1965,1990
TUXLT268504,1964,1990
TUXLT273021,1961,1990
TUXLT275272,1965,1990
TUXLT278370,1964,1990
TUXLT278978,1961,1990
TUXLT280670,1961,1990
TUXLT285835,1964,1990
TUXLT287931,1968,1990
TUXLT288071,1963,1990
TUXLT302727,1961,1990
TUXLT306117,1965,1990
TUXLT309286,1968,1990
TUXLT309487,1963,1990
TUXLT315917,1962,1990
TUXLT319538,1963,1990
TUXLT326462,1965,1990
TUXLT327310,1961,1990
TUXLT331854,1961,1990
TUXLT337260,1961,1990
TUXLT337945,1961,1990
TUXLT352146,1965,1990
TUXLT353618,1968,1990
TUXLT359172,1964,1990
TUXLT362742,1961,1990
TUXLT369668,1992,2015
TUXLT378674,1963,1990
TUXLT385036,1966,1990
TUXLT391737,1961,1990
TUXLT391801,1967,1990
TUXLT404150,1961,1990
TUXLT433682,1965,1990
TUXLT435775,1965,1990
TUXLT438020,1967,1990
TUXLT441168,1965,1990
TUXLT446692,1971,1990
TUXLT448917,1965,1990
TUXLT452634,1963,1990
TUXLT465494,1965,1990
TUXLT465885,1961,1990
TUXLT468226,1961,1990
TUXLT471564,1961,1990
TUXLT472242,1963,1990
TUXLT474103,1962,1978
TUXLT491787,1963,1978
TUXLT504673,1963,1990
TUXLT506720,1963,1990
TUXLT508196,1961,1990
TUXLT519096,1951,2013
TUXLT519341,1966,1990
TUXLT520551,1966,1990
TUXLT523136,1971,1990
TUXLT525443,1964,1990
TUXLT541169,1968,1986
TUXLT568049,1963,1990
TUXLT575900,1962,1990
TUXLT579946,1964,1987
TUXLT592066,1963,1990
TUXLT593576,1964,1990
TUXLT600113,1964,1990
TUXLT615289,1968,1990
TUXLT623794,1961,1990
TUXLT629672,1970,1990
TUXLT631900,1961,1990
TUXLT637874,1968,1990
TUXLT644384,1961,1987
TUXLT645118,1996,2013
TUXLT655042,1961,1990
TUXLT656435,1967,1990
TUXLT659923,1930,2013
TUXLT660995,1964,1990
TUXLT662269,1968,1986
TUXLT664843,1965,1978
TUXLT672881,1972,1990
TUXLT674821,1964,1990
TUXLT680367,1968,1990
TUXLT686076,1961,1990
TUXLT688155,1931,1950
TUXLT699131,1961,1990
TUXLT700556,1963,1990
TUXLT714297,1911,1950
TUXLT714605,1961,1990
TUXLT724956,1965,1990
TUXLT727267,1968,1986
TUXLT733835,1963,1990
TUXLT735327,1965,1983
TUXLT750479,1968,1990
TUXLT750766,1965,1990
TUXLT757510,1966,1990
TUXLT758479,1975,1990
TUXLT761744,1951,1990
TUXLT765102,1900,2004
TUXLT780280,1963,1990
TUXLT784535,1964,1990
TUXLT787080,1967,1990
TUXLT792478,1963,1990
TUXLT801980,1966,1990
TUXLT803559,1964,1990
TUXLT804417,1963,1990
TUXLT820239,1969,1983
TUXLT822230,1961,1990
TUXLT823627,1963,1990
TUXLT831663,1907,1950
TUXLT843268,1964,1990
TUXLT843763,1963,1990
TUXLT848458,1961,1990
TUXLT848636,1965,1990
TUXLT848934,1965,1990
TUXLT849024,1964,1986
TUXLT854006,1961,1990
TUXLT856264,1964,1990
TUXLT859372,1961,1990
TUXLT868485,1965,1985
TUXLT875366,1965,1990
TUXLT877681,1963,1980
TUXLT878273,1964,1990
TUXLT896601,1965,1990
TUXLT906962,1963,1986
TUXLT912052,1965,1990
TUXLT917666,1967,1990
TUXLT918860,1972,1990
TUXLT921109,1964,1987
TUXLT922874,1963,1990
TUXLT923614,1961,1990
TUXLT933671,1967,1990
TUXLT942334,1963,1990
TUXLT953112,1961,1990
TUXLT958962,1971,1990
TUXLT975545,1965,1990
TUXLT979469,1961,1990
TUXLT986659,1961,1990
TUXLT990791,1961,1990
TUXLT991951,1961,1990
TV000091631,1943,2022
TV000091643,1931,2024
TVXLT203190,1957,1992
TVXLT913738,1932,2010
TVXLT953362,1950,1970
TW000046699,1951,1998
TW000046735,1951,1998
TWM00058965,1961,1989
TWM00058968,1897,2013
TWM00058974,1973,2013
TWM00059567,1974,2013
TWXLT221120,1897,1944
TWXLT371401,1897,1981
TWXLT611148,1951,1964
TWXLT803816,1897,1981
TX000038388,1961,2024
TX000038392,1949,2024
TX000038507,1883,2024
TX000038511,1960,2024
TX000038529,1981,1990
TX000038647,1976,2024
TX000038656,1969,2024
TX000038687,1894,2024
TX000038750,1926,2024
TX000038763,1883,2024
TX000038774,1976,2024
TX000038799,1976,2024
TX000038804,1913,1990
TX000038806,1977,2024
TX000038880,1892,2024
TX000038886,1907,2024
TX000038895,1889,2024
TX000038911,1936,2024
TX000038915,1952,2024
TX000038974,1903,2024
TX000038987,1904,2024
TXE00002975,1926,2015
TXXLT513441,1883,2013
TZ000063756,1923,2024
TZ000063832,1893,2024
TZ000063862,1923,2024
TZ000063894,1895,2024
TZ000063962,1949,2024
TZ000063971,1950,2024
TZM00063870,1850,2024
TZXLT034389,1946,2004
TZXLT051591,1899,1961
TZXLT059869,1954,1966
TZXLT072266,1924,1966
TZXLT095229,1895,2013
TZXLT190381,1936,2004
TZXLT261141,1949,1966
TZXLT323962,1949,2002
TZXLT324898,1936,2013
TZXLT378390,1972,2013
TZXLT379868,1949,1974
TZXLT415759,1932,1956
TZXLT459178,1931,1960
TZXLT520795,1932,2009
TZXLT552070,1950,1974
TZXLT587703,1892,1950
TZXLT615116,1850,1962
TZXLT675241,1932,1973
TZXLT694217,1936,1961
TZXLT801825,1956,1999
TZXLT823542,1895,1999
TZXLT828157,1935,1956
TZXLT839865,1927,2013
TZXLT842098,1956,2001
TZXLT962427,1958,1974
TZXLT973733,1923,1955
UGXLT023815,1923,2011
UGXLT068902,1951,1977
UGXLT081880,1928,1957
UGXLT101295,1902,2011
UGXLT135831,1933,2011
UGXLT185338,1926,2011
UGXLT195266,1931,1954
UGXLT258152,1932,2011
UGXLT287222,1924,1953
UGXLT362982,1909,1951
UGXLT430579,1901,1977
UGXLT448852,1911,1978
UGXLT577921,1921,1947
UGXLT616263,1902,1945
UGXLT655218,1923,2011
UGXLT715968,1914,1954
UGXLT766407,1905,1962
UGXLT806321,1907,1976
UGXLT823623,1931,1954
UGXLT843949,1904,2011
UGXLT846020,1906,2011
UGXLT947168,1946,1967
UK000000000,1772,2024
UK000003001,1980,1995
UK000003003,1978,2013
UK000003005,1929,2024
UK000003026,1873,2024
UK000003102,1984,1998
UK000003154,1973,2004
UK000003162,1914,2024
UK000003174,1980,2007
UK000003185,1973,1990
UK000003222,1973,2013
UK000003262,1973,2001
UK000003302,1930,2024
UK000003322,1978,1996
UK000003345,1989,2010
UK000003347,1988,2003
UK000003355,1975,2013
UK000003377,1949,2024
UK000003453,1976,2011
UK000003492,1987,2013
UK000003496,1973,2001
UK000003558,1975,2013
UK000003586,1973,2003
UK000003603,1975,1992
UK000003614,1973,1996
UK000003726,1973,2013
UK000003806,1973,1992
UK000003808,1973,2024
UK000003856,1973,2013
UK000003880,1976,2000
UK000003884,1976,2013
UK000047811,1844,2024
UK000056225,1815,2024
UK000070765,1914,2024
UKE00000273,1959,2014
UKE00001629,1958,2011
UKE00001630,1959,2011
UKE00001632,1959,2013
UKE00001634,1959,2011
UKE00001635,1959,2014
UKE00001638,1958,2002
UKE00001800,1960,2014
UKE00001801,1960,2011
UKE00001802,1961,2011
UKE00001805,1960,2007
UKE00001806,1960,2011
UKE00001807,1960,2004
UKE00001809,1960,2011
UKE00001811,1960,2011
UKE00001813,1960,2011
UKE00001815,1960,2011
UKE00001816,1960,2008
UKE00001817,1960,2011
UKE00001820,1960,2011
UKE00001822,1961,2011
UKE00001826,1960,2011
UKE00001828,1960,2011
UKE00001829,1960,2011
UKE00001831,1960,2011
UKE00001833,1960,2011
UKE00001834,1960,2006
UKE00001835,1960,2011
UKE00001836,1960,2011
UKE00001837,1898,2011
UKE00001838,1960,2011
UKE00001839,1960,2014
UKE00001841,1960,2011
UKE00001844,1872,2011
UKE00001845,1960,2011
UKE00001846,1960,2011
UKE00001849,1960,2011
UKE00001850,1960,2014
UKE00001851,1960,2006
UKE00001852,1960,2002
UKE00001853,1960,2011
UKE00001854,1960,2011
UKE00001855,1960,2008
UKE00001856,1960,2004
UKE00001857,1960,2011
UKE00001858,1960,2011
UKE00001859,1960,2011
UKE00001861,1960,2006
UKE00001863,1960,2011
UKE00001865,1960,2011
UKE00001866,1960,2004
UKE00001868,1960,2003
UKE00001869,1960,2011
UKE00001870,1960,2014
UKE00001871,1960,2014
UKE00001873,1960,2004
UKE00001874,1960,2011
UKE00001875,1960,2011
UKE00001876,1960,2011
UKE00001877,1960,2006
UKE00002112,1960,1991
UKE00002117,1960,2013
UKE00002119,1960,1994
UKE00002125,1960,2006
UKE00002127,1960,2014
UKE00002132,1960,2014
UKE00002282,1963,2006
UKM00003008,1983,2013
UKM00003014,1984,2016
UKM00003017,1958,2024
UKM00003063,1983,2013
UKM00003066,1958,2024
UKM00003091,1871,2024
UKM00003100,1930,2024
UKM00003111,1973,2013
UKM00003171,1957,2024
UKM00003240,1975,2013
UKM00003257,1966,2024
UKM00003266,1975,2013
UKM00003281,1975,2013
UKM00003292,1987,2013
UKM00003334,1794,2024
UKM00003373,1975,2013
UKM00003379,1979,2013
UKM00003391,1975,2013
UKM00003414,1957,2024
UKM00003502,1942,2024
UKM00003590,1960,2024
UKM00003609,1973,2013
UKM00003672,1973,2013
UKM00003740,1960,2024
UKM00003749,1984,2013
UKM00003761,1984,2013
UKM00003772,1948,2024
UKM00003796,1976,2013
UKM00003809,1973,2013
UKM00003827,1865,2014
UKM00003862,1957,2024
UKM00003876,1975,2013
UKM00003917,1834,2024
UKN00000326,1847,2013
UKN00000359,1961,2013
UKN00000516,1908,2013
UKN00000525,1883,2013
UKN00000554,1959,2013
UKN00000671,1877,2013
UKN00000848,1855,2001
UKN00000918,1972,2013
UKN00000968,1959,2013
UKN00001073,1959,2013
UKN00001211,1959,2011
UKN00001272,1977,2013
UKN00001302,1964,2013
UKN00001346,1951,2013
UKN00001467,1961,2013
UKN00023944,1931,2013
UKN00055827,1856,2013
UKN00056251,1914,2013
UKW00015027,1949,2004
UKW00015033,1955,1967
UKW00015036,1951,2014
UKW00015037,1951,1967
UKW00035034,1949,1967
UKW00035035,1949,2013
UKW00035036,1950,1964
